date,state_code,gender,age_bucket,pct_hh_cli_weighted,pct_cmnty_cli_weighted,pct_hh_fever_weighted,pct_hh_sore_throat_weighted,pct_hh_cough_weighted,pct_hh_shortness_of_breath_weighted,pct_hh_difficulty_breathing_weighted,pct_self_fever_weighted,pct_self_cough_weighted,pct_self_shortness_of_breath_weighted,pct_self_difficulty_breathing_weighted,pct_self_tiredness_or_exhaustion_weighted,pct_self_nasal_congestion_weighted,pct_self_runny_nose_weighted,pct_self_muscle_joint_aches_weighted,pct_self_sore_throat_weighted,pct_self_persistent_pain_pressure_in_chest_weighted,pct_self_nausea_vomiting_weighted,pct_self_diarrhea_weighted,pct_self_anosmia_ageusia_weighted,pct_self_other_weighted,pct_self_none_of_above_weighted,pct_self_multiple_symptoms_weighted,pct_worked_outside_home_weighted,pct_avoid_contact_all_or_most_time_weighted,pct_diabetes_weighted,pct_cancer_weighted,pct_heart_disease_weighted,pct_high_blood_pressure_weighted,pct_asthma_weighted,pct_chronic_lung_disease_weighted,pct_kidney_disease_weighted,pct_autoimmune_disorder_weighted,pct_no_above_medical_conditions_weighted,pct_multiple_medical_conditions_weighted,cases,daily_case
2020-05-14,ny,overall,overall,0.7565,14.5814,0.9737,5.888,11.8882,5.4566,2.1243,0.6582,9.3642,3.9015,1.7051,13.6988,13.7062,12.3105,12.2296,4.8807,1.9596,1.8254,5.3688,0.8642,3.5111,62.4804,22.1518,38.2344,70.7584,11.3632,5.5794,6.6746,29.3222,16.5157,4.4189,1.8888,6.7649,47.9296,21.0988,348192,2364.0
2020-05-15,ny,overall,overall,0.4381,14.9927,0.7357,4.6724,11.1207,4.0847,2.4891,0.2587,8.7047,2.8825,1.8434,12.927,12.6309,11.735999999999999,10.804,4.296,1.4096,1.8159999999999998,4.5864,0.99,3.1615,66.183,20.8749,37.2812,71.3101,12.6177,5.4574,6.274,30.0847,16.3331,4.7175,2.1052,7.3104,46.8946,21.2279,350951,2759.0
2020-05-16,ny,overall,overall,0.9168,16.5242,1.2064,4.6961,12.9037,5.3874,3.0012,0.6262,9.6858,4.2161,2.0979,12.354000000000001,12.9613,12.8673,10.9819,3.2999,1.9393,2.656,6.06,1.5209,2.8018,63.2393,22.3706,38.9814,68.9631,10.6751,5.4359,5.8417,28.695999999999998,16.4346,4.388999999999999,1.975,6.906000000000001,47.8438,19.8454,353136,2185.0
2020-05-17,ny,overall,overall,0.562,14.0215,0.7431,5.898,11.5175,5.1945,2.915,0.3778,8.9394,4.024,2.0129,11.9683,11.3718,11.1351,11.4847,4.7858,1.5458,2.4046,4.6096,1.0532,3.4289,64.737,20.111,38.7865,67.6355,11.7436,5.7138,6.0863,28.9516,15.8614,4.7075,2.1156,6.3566,49.3953,21.1438,355037,1901.0
2020-05-18,ny,overall,overall,0.7674,15.1079,1.0275,5.1188,11.4271,5.4372,2.7244,0.5711,8.685,3.9159,1.9075,12.0894,11.5657,11.0241,11.2701,4.2578,1.605,1.9057,4.4827,1.0124,2.5623,64.8136,19.9351,36.8335,68.5857,11.3686,5.7611,5.7472,29.588,16.6414,4.423,2.1885,6.5493,46.8942,20.0321,356278,1241.0
2020-05-19,ny,overall,overall,0.8416,14.1125,0.9187,4.5152,13.4452,5.1269,3.0816,0.7573,9.7106,4.0324,1.9472,14.225,12.2397,11.347999999999999,12.5854,4.5199,1.9203,2.1807,5.9924,1.101,3.6595,62.1936,22.5899,39.0188,66.6825,11.1817,5.64,5.303999999999999,29.1499,18.4274,3.7177,1.9346,6.7897,46.8985,19.6468,357757,1479.0
2020-05-20,ny,overall,overall,0.7086,15.6326,1.1204,4.853,11.5343,4.9824,3.2067,0.7252,9.0547,3.5846,1.8643,12.9366,12.7534,11.4609,10.3582,3.8837,2.1344,2.0943,4.8365,1.3993,3.6304,64.8707,20.4407,39.0058,67.4038,10.911,5.6775,6.6107,27.2212,17.4057,4.6019,2.4072,7.4144,48.1707,20.8372,359235,1478.0
2020-05-21,ny,overall,overall,0.5021,14.6927,0.7327,4.6628,11.3884,4.7808,2.6064,0.4014,8.3146,3.8539999999999996,1.8201,11.58,12.7215,10.4831,10.2748,3.8348,1.4163,1.8983,3.995,1.0111,2.8139,65.8185,20.1047,37.3015,66.1883,10.7316,5.9174,6.3612,29.6452,16.6777,4.9151,2.6028,7.1499,46.99100000000001,20.9982,361313,2078.0
2020-05-22,ny,overall,overall,0.8571,13.390999999999998,1.1014,5.2207,11.0066,4.2806,2.8014,0.696,8.7139,3.0398,1.6873,12.1466,11.2446,10.1741,10.7747,4.4701,1.6169,2.6044,4.7422,1.4166,2.9218,66.6022,19.8282,38.4683,68.5763,11.7534,5.4768,5.0943,29.1691,17.2042,3.7308,1.4106,6.0096,48.6489,19.9469,362991,1678.0
2020-05-23,ny,overall,overall,0.8001,14.3421,0.9703,4.8423,10.5208,4.6991,2.6326,0.2753,7.6601,3.5481,1.8026,11.565999999999999,11.6426,9.8412,10.9791,3.5292,1.9752,1.6732,4.6004,1.3601,3.3808,67.2188,19.5247,38.8131,66.6351,10.4192,4.3373,5.456,29.0963,15.5219,4.2787,2.6099,6.7010000000000005,49.3801,19.6589,364745,1754.0
2020-05-24,ny,overall,overall,0.9362,13.4208,1.2901,5.0406,10.7267,4.4544,3.0405,0.6767,7.6296,3.0199,1.8595,10.2784,12.1416,9.1059,10.0577,3.5486,1.4827,1.5883,4.6936,1.1655,2.8877,66.8327,18.187,39.405,65.9058,10.9571,4.6464,6.0615,27.7778,16.1421,5.4404,2.1262,7.0188,49.9462,20.8783,366346,1601.0
2020-05-25,ny,overall,overall,0.7377,13.3787,1.0411,4.7244,9.8708,4.6857,2.3351,0.6816,7.4795,3.7345,1.8406,11.4934,10.0987,9.0084,9.4937,3.512,1.47,2.0293,4.553999999999999,1.4342,2.8559,67.1081,18.0187,39.018,63.058,10.9982,4.9645,5.6202,29.0032,15.9591,4.4468,1.7452,6.4836,49.0315,19.5208,367625,1279.0
2020-05-26,ny,overall,overall,0.6306,12.582,0.8275,4.8467,9.679,4.7165,2.5968,0.5115,6.6739999999999995,3.6507,2.0817,11.1613,11.0141,9.084,10.2197,3.54,1.5596,2.1180000000000003,4.9472,1.4676,2.8214,66.8776,18.7948,35.9693,64.2838,12.2131,5.1322,5.5432,30.0077,15.5624,4.3931,1.7341,6.5946,48.5092,20.35,368669,1044.0
2020-05-27,ny,overall,overall,0.6896,12.1296,0.9458,4.4462,9.4042,4.5018,2.3959,0.5878,7.2791,3.6229,1.5479,11.5807,10.3536,9.0352,10.8714,3.5915,1.2832,2.2857,5.2428,1.2301,2.9014,66.9771,18.3974,38.6799,62.7687,12.4184,5.6461,5.882999999999999,28.7316,15.8638,4.4639,1.7749,7.2425,48.4504,20.9998,369801,1132.0
2020-05-28,ny,overall,overall,0.5847,13.0278,0.7345,3.9296,8.8167,4.5189,2.5378,0.3531,6.5368,3.3173,1.715,10.9796,9.8133,8.2114,10.1634,2.8658,1.0455,2.1526,4.0439,0.9644,2.2487,68.7106,17.4819,39.0817,64.0866,10.1435,5.2175,5.6293,28.8653,15.89,4.4637,2.0239,6.8959,48.9663,20.1748,371559,1758.0
2020-05-29,ny,overall,overall,0.966,12.6577,1.0508,4.473,8.9296,4.2784,2.7468,0.7193,6.5489,3.055,2.2473,10.8314,8.7532,7.2876,9.4651,3.5107,1.5695,1.8016,4.6344,0.9026,2.4031,69.9919,16.4454,39.9334,63.9345,11.3714,4.9639999999999995,6.0713,29.0075,15.3695,4.5753,2.0272,6.6465,49.6421,20.256,373108,1549.0
2020-05-30,ny,overall,overall,0.7591,10.7946,1.3305,3.3662,9.1929,4.0374,2.2832,0.3905,6.9188,2.7560000000000002,1.656,10.4458,9.587,8.0906,10.5333,2.6767,1.1784,1.4851,4.4954,1.1011,2.3602,69.6191,16.4959,39.7428,62.2501,10.3454,5.2775,5.1284,28.741999999999997,16.4068,4.4582,1.9821,6.9556,48.9655,19.451,374471,1363.0
2020-05-31,ny,overall,overall,0.4867,11.3539,0.7932,4.7883,9.6145,4.2754,2.1873,0.4104,6.9349,3.6865,1.4172,11.9927,10.7169,9.2294,10.2233,3.6708,1.1515,2.4688,4.5892,1.2191,2.8786,66.9453,18.9724,38.5896,62.6597,12.8449,5.4184,6.0047,28.7364,15.9278,4.2987,2.4211,6.8677,48.5248,20.5951,375575,1104.0
2020-06-01,ny,overall,overall,0.649,12.3195,0.7184,4.6157,9.9655,4.8416,2.3463,0.3038,8.0563,3.7048,1.724,12.0293,10.6081,9.4941,10.9001,4.0964,1.5347,1.7004,4.2514,1.0031,3.2944,66.1399,19.6519,39.2605,62.9024,11.9444,5.6351,6.2773,30.1702,16.8793,4.7249,1.7256,6.4914,47.4306,21.8428,376520,945.0
2020-06-02,ny,overall,overall,0.7851,11.3423,0.9126,4.8083,11.18,5.039,3.2058,0.41600000000000004,7.7678,3.4046,1.9606,12.9689,12.7923,10.8959,10.5467,3.8276,1.1639,1.7119,4.6111,0.986,2.8212,65.5709,20.4377,40.2655,61.8967,10.9535,4.624,5.4168,28.5563,16.1713,4.4546,2.3641,6.8024,49.6292,20.4171,377881,1361.0
2020-06-03,ny,overall,overall,0.7141,11.665999999999999,0.9908,3.8831,10.0426,4.0146,1.8147,0.4191,7.145,2.8609,1.1123,12.9241,10.4036,9.5668,11.6107,3.1523,0.7393,1.939,4.5547,0.6003,2.6776,67.1935,19.2235,40.7247,61.7762,10.4042,5.2705,6.9271,28.5958,16.5434,4.7534,1.8293,7.5868,47.7489,20.2054,378924,1043.0
2020-06-04,ny,overall,overall,1.1394,11.1655,1.3596,4.6215,10.3377,5.0674,2.5122,0.6656,8.316,3.739,1.4888,12.0858,10.7859,8.6985,11.1356,3.8485,1.8877,2.1383,4.6046,1.6044,2.9249,67.5028,19.5736,40.9899,61.12,11.3078,5.5937,5.9633,29.6385,15.6848,4.6289,1.8926,7.2729,47.367,20.699,379977,1053.0
2020-06-05,ny,overall,overall,0.8858,10.8645,1.2919999999999998,4.5786,9.262,4.3402,2.5915,0.6534,6.3907,2.9603,1.9512,12.0257,11.0518,9.1846,10.4404,3.4486,1.1985,1.756,4.686,1.1552,2.4258,68.8199,18.8499,40.2693,61.6265,11.5986,5.3673,6.1597,29.3162,14.8739,3.9645,1.9675,6.8698,48.3268,20.0499,381019,1042.0
2020-06-06,ny,overall,overall,0.7716,10.6988,0.9836,4.2331,9.3187,4.3557,2.0495,0.3844,6.295,2.7283,1.2673,11.4254,10.0138,7.7447,9.205,3.2595,1.156,2.6860000000000004,5.0376,1.087,3.1657,69.556,17.4849,41.901,58.74100000000001,11.0776,5.5146,5.3675,30.1671,16.4038,4.4706,1.3683,6.5674,48.0336,20.2239,382102,1083.0
2020-06-07,ny,overall,overall,0.3324,9.9619,0.708,3.5260000000000002,7.9016,3.4653,1.6457,0.52,6.1925,2.7329,1.7015,10.9931,11.0386,8.763,10.4196,3.213,0.5247,1.8312,4.5726,1.3081,2.8719,68.7886,18.2423,42.3232,55.7197,12.0267,5.796,5.7396,28.9728,16.0744,4.7665,1.785,6.9655,50.5217,21.5665,382879,777.0
2020-06-08,ny,overall,overall,0.4539,10.8245,0.6702,3.7507,8.1669,3.9567,2.4227,0.2232,6.1172,2.8291,1.6695,10.8373,10.844000000000001,8.9937,10.5566,3.1929,1.2790000000000001,1.9466,4.9292,0.9288,2.5256,68.2037,17.9742,42.013999999999996,55.3937,10.3795,5.8414,5.6465,27.709,14.8282,4.0274,2.113,6.4425,49.9777,18.3484,383591,712.0
2020-06-09,ny,overall,overall,0.5659,9.3536,0.8212,3.7939,7.5474,4.0957,2.5739,0.5373,5.7176,2.9319,1.7569,11.5668,10.0177,7.8126,8.7824,3.0175,1.0969,1.2545,4.1933,1.2046,2.5203,70.7613,16.8146,41.0564,57.0084,10.9726,5.7283,5.5579,30.1495,16.6421,4.3806,1.8113,6.7302,48.2447,20.5623,384281,690.0
2020-06-10,ny,overall,overall,0.3204,10.9474,0.495,3.5004,10.4086,4.3302,2.9545,0.1338,7.7998,3.1347,1.9703,12.4924,11.795,9.3956,10.7348,2.853,1.0093,2.0312,4.7969,0.8909999999999999,3.1274,65.9852,19.5199,42.2161,56.4908,11.0931,5.8191,6.3351,27.3934,17.0206,4.0768,1.8715,7.2452,48.1145,19.727999999999998,384945,664.0
2020-06-11,ny,overall,overall,0.672,8.692,0.8593,3.7224,9.1177,4.112,2.9441,0.5489,7.2088,3.8082,2.1894,12.3446,10.4847,8.8411,10.3681,3.174,1.8529,1.3334,4.6091,0.8965,2.0058,68.9226,17.8136,42.3462,55.1008,10.6567,5.1701,6.8419,30.3063,15.552999999999999,4.8461,2.2702,7.55,47.6805,21.0607,385669,724.0
2020-06-12,ny,overall,overall,0.9538,9.3856,1.0997,4.2102,9.1917,4.5791,2.6787,0.5578,6.9461,3.5541,1.8466,11.1731,10.1924,8.0286,9.5427,3.5987,1.3554,2.0835,4.0997,1.1028,2.9019999999999997,68.7327,18.6097,42.7469,55.0582,10.875,5.7648,6.621,28.7338,15.6847,4.8759,2.1551,6.5391,49.1206,20.923000000000002,386490,821.0
2020-06-13,ny,overall,overall,0.7711,9.3904,1.2063,4.2441,8.2068,4.0601,2.3626,0.8883,6.372999999999999,3.2348,1.6175,9.8765,10.923,8.9926,9.5929,3.8051,1.2024,1.6259,4.2785,1.2765,2.5358,68.7814,17.256,45.113,54.4911,11.1406,5.58,5.5861,29.2883,14.7389,4.4319999999999995,2.0686,5.355,49.1953,18.945999999999998,387402,912.0
2020-06-14,ny,overall,overall,0.7267,9.547,0.9154,4.8558,9.7178,3.8342,1.6512,0.23,6.8435,2.8174,0.8342,10.0487,10.8414,8.5598,9.863999999999999,3.7835,0.8606,1.3248,4.3851,0.9168,2.2926,68.0264,17.4978,45.3042,51.8355,10.9989,5.6341,5.3711,28.3536,16.5085,3.8825,1.91,5.5112,49.2061,19.0379,388096,694.0
2020-06-15,ny,overall,overall,0.8089,9.024,1.0285,4.0049,9.2216,4.1483,2.2121,0.3211,7.3104,3.1701,1.6905,10.8979,11.3101,8.5458,9.7789,3.6923,1.3055,1.4978,3.9792,1.0165,2.1347,69.206,17.4697,44.1817,52.5574,11.7545,5.012,6.2545,28.4153,16.0161,4.2877,2.1374,6.8784,48.2828,20.4375,388719,623.0
2020-06-16,ny,overall,overall,0.7342,9.9161,1.0133,4.2123,10.455,4.7679,2.5662,0.6433,7.7696,3.4960000000000004,2.0727,11.5474,12.2371,10.2455,10.6921,3.5684,1.3459,1.9472,5.0612,0.8109,2.611,66.1071,19.1189,41.0306,54.4944,11.7496,4.6831,5.904,27.9964,16.1535,4.409,2.076,7.4248,49.5847,20.3448,389349,630.0
2020-06-17,ny,overall,overall,0.7577,9.64,1.0054,3.8795,9.0689,3.7605,2.424,0.7578,7.5036,3.0554,2.1656,12.038,11.8691,8.6269,9.9265,2.7724,1.6109,1.7247,4.2759,1.0496,2.6146,66.7255,18.2911,42.6444,54.5364,12.2737,5.3049,6.0448,29.403000000000002,15.235,4.031000000000001,2.0551,7.7201,49.2242,21.3618,389910,561.0
2020-06-18,ny,overall,overall,0.5611,9.4512,0.9241,3.6394,8.0022,3.4253,2.4643,0.2914,6.2087,2.4404,1.7773,11.2055,9.7897,8.3946,8.6676,3.5666,0.9589,1.6398,3.6443,0.6875,2.5401,70.8246,16.1789,43.9134,52.2334,10.7893,5.7859,4.6543,26.2688,16.3366,4.3146,2.1554,6.537999999999999,50.6954,19.4885,390536,626.0
2020-06-19,ny,overall,overall,0.5298,8.7465,0.8138,3.7006,7.9677,3.7613,1.5357,0.293,6.0127,2.3901,1.3745,11.7373,10.7565,7.3295,9.1167,3.0812,1.5161,2.0961,4.287,0.4988,2.2894,70.0859,16.9455,43.8603,53.2402,10.6778,5.6602,5.6591,27.3233,14.9509,3.4813,1.9769,6.2201,49.868,18.1978,391330,794.0
2020-06-20,ny,overall,overall,0.8144,9.2838,1.1435,3.2547,6.8534,4.2363,2.9111,0.2756,5.9034,2.9822,1.0826,11.095999999999998,10.505999999999998,9.106,9.9329,2.9851,1.0208,1.9569,4.4023,0.5602,3.5761,68.5286,18.2894,44.8174,50.1814,11.802,5.7454,6.1106,28.0028,15.4544,4.0638,2.1974,6.9375,50.2385,19.8277,392037,707.0
2020-06-21,ny,overall,overall,0.5228,9.4222,0.7997,3.9924,8.3061,4.3909,2.7679,0.1116,5.5411,3.2973,1.7821,11.1418,9.7406,7.2098,9.8028,2.8199,1.2763,1.8579,5.0193,0.9267,3.1428,70.6527,16.3492,44.8016,51.5555,11.9406,4.6439,5.6496,28.3365,15.0002,3.2789,1.8838,7.1004,50.9838,20.323,392702,665.0
2020-06-22,ny,overall,overall,0.4963,9.6437,0.7143,3.6761,7.872000000000001,3.5748,1.882,0.5304,5.4358,2.7365,1.0902,10.2275,8.3258,7.9494,8.7812,2.636,1.1534,2.1372,4.7606,0.9092,2.7471,70.3371,15.8436,43.9579,52.3663,12.0063,5.2532,5.71,29.1645,14.6544,3.7004,2.2916,6.1142,49.5534,20.2911,393257,555.0
2020-06-23,ny,overall,overall,0.6955,9.3562,1.1021,3.9587,7.9223,3.9481,2.3476,0.4725,6.05,2.9808,1.9099,12.3963,9.3574,7.0618,9.2821,3.2785,1.2097,1.8457,5.7505,0.4466,2.3843,68.6373,17.1928,45.4846,50.1872,11.7593,4.4813,5.7067,28.7925,16.3394,3.4126,1.6217,6.9204,48.9792,19.892,393855,598.0
2020-06-24,ny,overall,overall,0.9637,8.673,1.2257,4.0515,8.7203,4.1906,2.7809,0.2795,6.1667,3.4139,1.4679,11.298,9.265,5.9981,9.0487,2.6665,1.1871,1.9636,3.9803,0.9865,2.0616,70.4167,15.7909,41.9135,53.7089,11.3682,4.9913,5.4662,29.0162,18.0843,4.4544,1.4409,6.2831,47.2877,19.7131,394430,575.0
2020-06-25,ny,overall,overall,0.9663,7.8825,1.3705,4.1667,8.4997,4.7972,2.7672,0.5903,6.7066,3.5629,2.29,10.7696,9.1839,6.6006,9.6233,3.278,1.6916,1.9936,4.7752,0.6826,2.4638,69.7585,16.7332,43.062,51.7478,10.2115,5.3091,5.0762,29.5171,15.4035,3.7855,1.6219999999999999,6.4594,49.0603,19.1456,395168,738.0
2020-06-26,ny,overall,overall,0.5429,8.6475,0.8563,4.1906,7.9718,3.7479,2.2187,0.4834,6.2534,3.1057,1.5041,11.2452,9.3921,7.3557,10.087,3.0653,1.4521,2.1777,4.7897,0.6117,1.8431,69.5666,16.8346,43.4707,54.5128,10.7742,5.6641,6.7204,30.4198,16.2079,4.4827,2.8452,5.9425,46.6475,20.3952,395972,804.0
2020-06-27,ny,overall,overall,0.4235,8.924,0.9431,4.7568,7.9785,3.4901,2.1432,0.4612,6.0281,2.5853,1.2893,11.3274,9.5829,6.7375,10.5783,3.7085,1.2034,1.7707,3.767,1.1776,1.828,69.3849,16.5316,44.056000000000004,51.7807,11.1022,5.5024,6.5466,29.6964,17.1677,4.0755,2.0443,7.2332,45.938,20.7903,396669,697.0
2020-06-28,ny,overall,overall,0.26,8.1444,0.501,4.2457,8.8602,3.9323,1.9139,0.2072,6.636,2.4325,1.7001,10.1602,9.1656,7.6149,9.6439,3.975,1.8748,1.9412,4.2127,0.6557,1.974,70.3745,17.0732,44.8023,51.0806,11.6638,5.7397,5.1341,28.6172,16.243,4.7259,2.161,6.3084,48.6854,19.7275,397293,624.0
2020-06-29,ny,overall,overall,0.3848,8.7647,0.4608,3.1772,7.3347,3.4425,2.3392,0.4559,5.8708,2.6546,1.7156,10.9485,8.406,6.683,8.8474,3.1383,1.2807,1.9241,4.6513,0.9628,2.334,70.1433,16.065,41.4873,52.3849,11.9832,4.4522,5.7532,27.8197,16.1285,3.7362,1.9628,7.028,49.3378,19.1295,397684,391.0
2020-06-30,ny,overall,overall,0.4999,8.6167,0.872,3.8977,7.4409,4.0427,2.4335,0.5211,5.1324,3.3717,1.9207,11.5798,9.4606,7.2536,9.4285,2.8635,1.2099,1.7329,4.1666,0.442,2.0906,69.5746,16.5364,44.3451,53.0164,10.9426,5.6931,6.8223,28.3669,15.1903,3.9932,2.1185,6.9222,50.3282,19.7223,398142,458.0
2020-07-01,ny,overall,overall,0.4871,8.5736,0.6013,4.1276,7.6424,3.3193,1.9724,0.5225,6.3429,2.1754,1.0533,11.0168,7.8853,6.767,9.8227,3.4127,0.852,2.0826,4.638,0.8281,2.3867,72.0456,16.8478,42.7125,51.6008,10.2232,5.9248,6.1767,28.7301,15.6336,4.1692,2.4214,7.2965,49.6845,20.143,398770,628.0
2020-07-02,ny,overall,overall,0.5373,7.7686,0.7084,3.9447,9.1593,4.1862,1.8607,0.2267,6.4523,3.5058,1.9147,11.0237,9.2332,7.4627,9.7862,3.4516,1.5904,1.4095,3.9857,1.1237,2.2151,69.9775,17.0347,42.6023,53.2736,12.0527,5.63,5.5082,29.6844,15.3857,3.7910000000000004,2.3703,6.4239,49.1057,20.8211,399642,872.0
2020-07-03,ny,overall,overall,0.3698,6.7644,0.7363,3.4151,6.3328,3.7287,2.6131,0.3902,4.7463,2.4403,1.9256,10.7566,8.86,6.4741,8.2914,2.7442,1.0399,1.6029,3.9724,0.9979,1.8439,72.1904,14.1613,45.2263,51.64,11.4933,4.6325,5.8634,28.7878,14.3539,5.5772,1.511,6.7673,50.3957,20.9397,400561,919.0
2020-07-04,ny,overall,overall,0.6279,8.3679,0.8619,4.5956,7.7892,3.8907,2.3785,0.1684,6.3245,2.6041,1.4562,10.649000000000001,8.901,6.2118,9.443,3.0547,1.1031,1.9022,4.5989,1.3037,2.2702,71.4024,15.9025,44.1799,51.9478,10.571,5.0027,5.4910000000000005,27.7613,16.5179,3.83,1.8969999999999998,7.8777,48.6369,18.7871,401286,725.0
2020-07-05,ny,overall,overall,0.3501,7.656000000000001,0.5513,3.3321,7.7176,3.3825,2.0735,0.4931,6.3371,3.0474,1.445,10.5026,8.2879,6.5638,9.8398,3.0218,0.8183,2.5406,4.8264,1.0894,1.9534,69.7232,16.3396,44.0292,50.3582,11.804,5.4578,5.5892,29.2188,16.2552,4.6499,1.7861,6.6853,48.1359,20.7936,401822,536.0
2020-07-06,ny,overall,overall,1.1057,10.1519,1.5615,4.3704,8.2689,4.2798,2.6961,0.7968,6.4613,3.4072,2.2027,12.8288,10.1261,8.3645,10.7065,3.6189,1.2295,2.7069,4.9218,1.1097,2.3975,69.2445,18.3989,42.9495,50.2802,12.4056,4.9351,7.1423,30.1455,16.2574,4.0683,2.398,7.6556,47.5578,22.0635,402338,516.0
2020-07-07,ny,overall,overall,0.5416,9.0091,0.8675,4.5868,8.7415,4.2276,2.2748,0.3402,5.7275,3.1745,1.7468,10.886,8.8837,7.1271,9.2836,3.733,1.5417,2.1091,4.5263,0.7971,2.2488,70.4117,16.1194,43.5531,51.0256,11.5965,5.2012,5.1404,26.9169,15.4052,4.3601,2.251,6.2025,50.111999999999995,19.3716,402928,590.0
2020-07-08,ny,overall,overall,0.5491,9.022,0.9518,4.1089,7.8372,3.718,2.2355,0.5088,6.0152,3.3960000000000004,1.6295,11.1403,8.3043,5.781000000000001,9.0162,3.4716,1.0539,2.5259,4.8937,1.0336,2.2612,71.3191,15.7149,43.5378,51.57899999999999,10.9159,6.1082,5.8825,29.6632,15.8896,3.8121,1.8424,7.0738,49.6579,20.8051,403619,691.0
2020-07-09,ny,overall,overall,0.322,9.366,0.4828,3.6282,8.5076,3.8481,2.7357,0.5109,6.6763,3.0117,1.8548,12.3114,7.632999999999999,6.3265,8.9704,3.198,1.5964,2.5373,5.1579999999999995,1.0882,2.5069999999999997,69.58800000000001,16.6953,44.2248,50.4894,11.8683,4.8988,6.2041,30.0267,16.3212,3.4697,2.6485,6.1422,48.0398,20.4264,404207,588.0
2020-07-10,ny,overall,overall,0.6514,10.0692,0.8483,4.0893,7.7841,4.0239,2.5406,0.5893,6.0606,3.0256,1.7345,11.0721,8.6478,6.2365,10.2951,3.4509,1.5394,1.839,4.4430000000000005,1.0354,2.3519,70.11399999999999,15.9939,44.271,50.9619,10.6548,5.4842,5.9101,27.112,16.0327,4.1757,2.3719,7.0360000000000005,49.238,19.6335,404997,790.0
2020-07-11,ny,overall,overall,0.3279,9.117,0.5558,4.2342,7.037999999999999,3.4641,1.8474,0.4453,5.8706,2.5925,1.2882,11.0992,8.9769,6.0534,8.9968,3.2219,1.3714,1.7947,4.68,0.8527,2.6922,70.8014,15.2509,43.0147,51.3497,10.4576,6.0986,5.3642,28.5948,15.7795,3.7592,1.939,6.7127,49.6503,20.4493,405724,727.0
2020-07-12,ny,overall,overall,0.7802,9.4439,0.9723,4.6881,7.8568,4.2518,2.1314,0.3137,5.6263,2.6718,1.1263,9.764,8.5249,5.5231,8.2236,3.3039,1.0568,1.2162,4.2102,0.4306,2.0953,73.2088,14.8762,44.7226,49.7027,11.4267,5.5626,5.5861,27.6411,16.03,4.1343,2.1041,6.9109,49.6138,20.858,406403,679.0
2020-07-13,ny,overall,overall,0.2576,8.1252,0.5016,4.2065,7.7242,3.4243,1.9104,0.4044,5.5039,2.6543,1.1361,9.6433,7.6786,4.8171,8.5585,3.5245,0.9918,1.4741,4.479,0.6633,2.1909,73.8324,14.1662,42.3988,48.3608,11.7664,5.2104,6.9471,27.4101,15.4975,5.3599,1.796,7.2553,49.7282,20.4925,406962,559.0
2020-07-14,ny,overall,overall,0.5436,8.6136,0.6002,4.3933,8.249,3.6293,1.8073,0.3211,5.8308,2.7572,1.2142,10.972000000000001,8.6882,7.8985,8.0389,4.0871,1.117,2.1538,4.5484,0.9614,2.7837,70.6992,16.4953,43.7311,48.7507,11.2741,5.1493,5.7215,30.278000000000002,16.2267,4.2127,1.801,7.279,48.7348,21.6035,407875,913.0
2020-07-15,ny,overall,overall,0.5698,9.8068,1.0386,4.481,7.2676,3.0022,1.7781,0.5145,5.0923,2.5417,1.2930000000000001,11.2966,8.3925,7.6491,10.1017,3.0356,1.1419,2.3092,5.1708,1.0914,2.5384,70.5462,15.8667,43.8817,51.1467,11.2546,5.8275,6.0216,29.559,15.2144,3.7722,2.1813,7.6271,47.1428,21.034000000000002,408709,834.0
2020-07-16,ny,overall,overall,0.6902,9.1229,0.9675,4.7696,8.0137,3.9776,2.4730000000000003,0.3862,6.0421,2.9242,1.8252,10.4521,7.9987,6.2559,10.2053,4.1259,1.2525,1.9212,4.7812,0.5078,1.8769,71.1461,15.6623,42.6231,51.1631,11.4862,5.3378,5.6102,29.8256,15.8024,5.636,1.7180000000000002,6.7209,48.6327,21.2531,409476,767.0
