date,state,cases
20-08-2020,tx,587900
21-08-2020,tx,593405
22-08-2020,tx,599156
23-08-2020,tx,602144
24-08-2020,tx,607621
25-08-2020,tx,613707
26-08-2020,tx,619836
27-08-2020,tx,623647
28-08-2020,tx,628492
29-08-2020,tx,633834
30-08-2020,tx,636547
31-08-2020,tx,640317
01-09-2020,tx,645534
02-09-2020,tx,649844
03-09-2020,tx,653321
04-09-2020,tx,658789
05-09-2020,tx,663246
06-09-2020,tx,665338
07-09-2020,tx,666209
08-09-2020,tx,670427
09-09-2020,tx,675149
10-09-2020,tx,677888
11-09-2020,tx,683295
12-09-2020,tx,685921
13-09-2020,tx,689941
14-09-2020,tx,694547
15-09-2020,tx,701509
16-09-2020,tx,706034
17-09-2020,tx,710423
18-09-2020,tx,713652
19-09-2020,tx,716914
20-09-2020,tx,722460
21-09-2020,tx,744736
22-09-2020,tx,749069
23-09-2020,tx,753551
24-09-2020,tx,758379
25-09-2020,tx,761644
26-09-2020,tx,764642
27-09-2020,tx,770539
28-09-2020,tx,773679
29-09-2020,tx,780543
30-09-2020,tx,784027
01-10-2020,tx,788066
02-10-2020,tx,793793
03-10-2020,tx,799242
04-10-2020,tx,802271
05-10-2020,tx,806248
06-10-2020,tx,810906
07-10-2020,tx,816848
08-10-2020,tx,821406
09-10-2020,tx,825912
10-10-2020,tx,829367
11-10-2020,tx,832342
12-10-2020,tx,836389
13-10-2020,tx,841863
14-10-2020,tx,847734
15-10-2020,tx,853517
16-10-2020,tx,859108
17-10-2020,tx,863534
18-10-2020,tx,868917
19-10-2020,tx,873556
20-10-2020,tx,879419
21-10-2020,tx,885845
22-10-2020,tx,891074
23-10-2020,tx,898708
24-10-2020,tx,906033
25-10-2020,tx,909968
26-10-2020,tx,916562
27-10-2020,tx,923828
28-10-2020,tx,931576
29-10-2020,tx,938624
30-10-2020,tx,945280
31-10-2020,tx,952758
01-11-2020,tx,957108
02-11-2020,tx,965029
03-11-2020,tx,973517
04-11-2020,tx,984148
05-11-2020,tx,993096
06-11-2020,tx,1003056
07-11-2020,tx,1008985
25-02-2020,ut,1
26-02-2020,ut,1
27-02-2020,ut,1
28-02-2020,ut,1
29-02-2020,ut,1
01-03-2020,ut,1
02-03-2020,ut,1
03-03-2020,ut,1
04-03-2020,ut,1
05-03-2020,ut,1
06-03-2020,ut,3
07-03-2020,ut,3
08-03-2020,ut,3
09-03-2020,ut,3
10-03-2020,ut,4
11-03-2020,ut,5
12-03-2020,ut,7
13-03-2020,ut,7
14-03-2020,ut,21
15-03-2020,ut,29
16-03-2020,ut,40
17-03-2020,ut,51
18-03-2020,ut,65
19-03-2020,ut,80
20-03-2020,ut,112
21-03-2020,ut,138
22-03-2020,ut,182
23-03-2020,ut,257
24-03-2020,ut,299
25-03-2020,ut,346
26-03-2020,ut,402
27-03-2020,ut,480
28-03-2020,ut,608
29-03-2020,ut,719
30-03-2020,ut,806
31-03-2020,ut,887
01-04-2020,ut,1012
02-04-2020,ut,1077
03-04-2020,ut,1248
04-04-2020,ut,1426
05-04-2020,ut,1618
06-04-2020,ut,1662
07-04-2020,ut,1737
08-04-2020,ut,1860
09-04-2020,ut,1980
10-04-2020,ut,2103
11-04-2020,ut,2208
12-04-2020,ut,2305
13-04-2020,ut,2368
14-04-2020,ut,2420
15-04-2020,ut,2549
16-04-2020,ut,2687
17-04-2020,ut,2813
18-04-2020,ut,2942
19-04-2020,ut,3071
20-04-2020,ut,3213
21-04-2020,ut,3301
22-04-2020,ut,3451
23-04-2020,ut,3621
24-04-2020,ut,3782
25-04-2020,ut,3950
26-04-2020,ut,4123
27-04-2020,ut,4236
28-04-2020,ut,4343
29-04-2020,ut,4499
30-04-2020,ut,4672
01-05-2020,ut,4829
02-05-2020,ut,4981
03-05-2020,ut,5175
04-05-2020,ut,5326
05-05-2020,ut,5449
06-05-2020,ut,5605
07-05-2020,ut,5724
08-05-2020,ut,5919
09-05-2020,ut,6103
10-05-2020,ut,6251
11-05-2020,ut,6364
12-05-2020,ut,6454
13-05-2020,ut,6624
14-05-2020,ut,6760
15-05-2020,ut,6930
16-05-2020,ut,7068
17-05-2020,ut,7238
18-05-2020,ut,7384
19-05-2020,ut,7530
20-05-2020,ut,7717
21-05-2020,ut,7876
22-05-2020,ut,8057
23-05-2020,ut,8260
24-05-2020,ut,8392
25-05-2020,ut,8521
26-05-2020,ut,8622
27-05-2020,ut,8710
28-05-2020,ut,8953
29-05-2020,ut,9282
30-05-2020,ut,9551
31-05-2020,ut,9829
01-06-2020,ut,10026
02-06-2020,ut,10237
03-06-2020,ut,10558
04-06-2020,ut,10858
05-06-2020,ut,11344
06-06-2020,ut,11866
07-06-2020,ut,12084
08-06-2020,ut,12378
09-06-2020,ut,12639
10-06-2020,ut,12982
11-06-2020,ut,13366
12-06-2020,ut,13681
13-06-2020,ut,14061
14-06-2020,ut,14313
15-06-2020,ut,14757
16-06-2020,ut,15077
17-06-2020,ut,15464
18-06-2020,ut,16015
19-06-2020,ut,16585
20-06-2020,ut,17173
21-06-2020,ut,17567
22-06-2020,ut,18035
23-06-2020,ut,18454
24-06-2020,ut,18915
25-06-2020,ut,19544
26-06-2020,ut,20218
27-06-2020,ut,20735
28-06-2020,ut,21155
29-06-2020,ut,21818
30-06-2020,ut,22364
01-07-2020,ut,22864
02-07-2020,ut,23466
03-07-2020,ut,24070
04-07-2020,ut,24717
05-07-2020,ut,25005
06-07-2020,ut,25653
07-07-2020,ut,26203
08-07-2020,ut,26921
09-07-2020,ut,27632
10-07-2020,ut,28452
11-07-2020,ut,29071
12-07-2020,ut,29552
13-07-2020,ut,30282
14-07-2020,ut,30774
15-07-2020,ut,31228
16-07-2020,ut,31908
17-07-2020,ut,32572
18-07-2020,ut,33430
19-07-2020,ut,34117
20-07-2020,ut,34526
21-07-2020,ut,35089
22-07-2020,ut,35677
23-07-2020,ut,36178
24-07-2020,ut,37063
25-07-2020,ut,37623
26-07-2020,ut,37973
27-07-2020,ut,38439
28-07-2020,ut,38877
29-07-2020,ut,39339
30-07-2020,ut,39714
31-07-2020,ut,40258
01-08-2020,ut,40754
02-08-2020,ut,41175
03-08-2020,ut,41571
04-08-2020,ut,42018
05-08-2020,ut,42478
06-08-2020,ut,43032
07-08-2020,ut,43530
08-08-2020,ut,43821
09-08-2020,ut,44130
10-08-2020,ut,44487
11-08-2020,ut,44836
12-08-2020,ut,45181
13-08-2020,ut,45537
14-08-2020,ut,46048
15-08-2020,ut,46413
16-08-2020,ut,46652
17-08-2020,ut,46936
18-08-2020,ut,47285
19-08-2020,ut,47647
20-08-2020,ut,48103
21-08-2020,ut,48616
22-08-2020,ut,48950
23-08-2020,ut,49125
24-08-2020,ut,49451
25-08-2020,ut,49870
26-08-2020,ut,50298
27-08-2020,ut,50668
28-08-2020,ut,51071
29-08-2020,ut,51486
30-08-2020,ut,51854
31-08-2020,ut,52166
01-09-2020,ut,52505
02-09-2020,ut,52950
03-09-2020,ut,53412
04-09-2020,ut,53940
05-09-2020,ut,54364
06-09-2020,ut,54660
07-09-2020,ut,55052
08-09-2020,ut,55424
09-09-2020,ut,55730
10-09-2020,ut,56182
11-09-2020,ut,56789
12-09-2020,ut,57276
13-09-2020,ut,57892
14-09-2020,ut,58451
15-09-2020,ut,59017
16-09-2020,ut,59770
17-09-2020,ut,60662
18-09-2020,ut,61786
19-09-2020,ut,62893
20-09-2020,ut,63774
21-09-2020,ut,64404
22-09-2020,ut,65058
23-09-2020,ut,65948
24-09-2020,ut,67167
25-09-2020,ut,68537
26-09-2020,ut,69556
27-09-2020,ut,70616
28-09-2020,ut,71442
29-09-2020,ut,72136
30-09-2020,ut,73053
01-10-2020,ut,74099
02-10-2020,ut,75175
03-10-2020,ut,76231
04-10-2020,ut,77618
05-10-2020,ut,78733
06-10-2020,ut,79449
07-10-2020,ut,80522
08-10-2020,ut,81975
09-10-2020,ut,83307
10-10-2020,ut,84697
11-10-2020,ut,85844
12-10-2020,ut,86879
13-10-2020,ut,87825
14-10-2020,ut,89018
15-10-2020,ut,90488
16-10-2020,ut,91966
17-10-2020,ut,93297
18-10-2020,ut,94394
19-10-2020,ut,95572
20-10-2020,ut,96643
21-10-2020,ut,98037
22-10-2020,ut,99563
23-10-2020,ut,101574
24-10-2020,ut,103137
25-10-2020,ut,105053
26-10-2020,ut,106083
27-10-2020,ut,107246
28-10-2020,ut,108863
29-10-2020,ut,110666
30-10-2020,ut,112932
31-10-2020,ut,114670
01-11-2020,ut,116510
02-11-2020,ut,117767
03-11-2020,ut,119375
04-11-2020,ut,121563
05-11-2020,ut,124366
06-11-2020,ut,127280
07-11-2020,ut,130238
07-03-2020,vt,1
08-03-2020,vt,1
09-03-2020,vt,1
10-03-2020,vt,1
11-03-2020,vt,2
12-03-2020,vt,2
13-03-2020,vt,2
14-03-2020,vt,5
15-03-2020,vt,8
16-03-2020,vt,12
17-03-2020,vt,14
18-03-2020,vt,19
19-03-2020,vt,22
20-03-2020,vt,29
21-03-2020,vt,49
22-03-2020,vt,52
23-03-2020,vt,75
24-03-2020,vt,95
25-03-2020,vt,123
26-03-2020,vt,158
27-03-2020,vt,184
28-03-2020,vt,211
29-03-2020,vt,235
30-03-2020,vt,256
31-03-2020,vt,293
01-04-2020,vt,321
02-04-2020,vt,338
03-04-2020,vt,389
04-04-2020,vt,461
05-04-2020,vt,512
06-04-2020,vt,543
07-04-2020,vt,575
08-04-2020,vt,605
09-04-2020,vt,628
10-04-2020,vt,679
11-04-2020,vt,711
12-04-2020,vt,727
13-04-2020,vt,748
14-04-2020,vt,752
15-04-2020,vt,759
16-04-2020,vt,768
17-04-2020,vt,779
18-04-2020,vt,803
19-04-2020,vt,812
20-04-2020,vt,816
21-04-2020,vt,818
22-04-2020,vt,823
23-04-2020,vt,825
24-04-2020,vt,827
25-04-2020,vt,843
26-04-2020,vt,851
27-04-2020,vt,855
28-04-2020,vt,862
29-04-2020,vt,862
30-04-2020,vt,866
01-05-2020,vt,879
02-05-2020,vt,886
03-05-2020,vt,897
04-05-2020,vt,902
05-05-2020,vt,907
06-05-2020,vt,908
07-05-2020,vt,916
08-05-2020,vt,919
09-05-2020,vt,921
10-05-2020,vt,926
11-05-2020,vt,926
12-05-2020,vt,927
13-05-2020,vt,929
14-05-2020,vt,932
15-05-2020,vt,933
16-05-2020,vt,934
17-05-2020,vt,940
18-05-2020,vt,940
19-05-2020,vt,944
20-05-2020,vt,944
21-05-2020,vt,950
22-05-2020,vt,952
23-05-2020,vt,954
24-05-2020,vt,956
25-05-2020,vt,962
26-05-2020,vt,967
27-05-2020,vt,971
28-05-2020,vt,974
29-05-2020,vt,975
30-05-2020,vt,977
31-05-2020,vt,981
01-06-2020,vt,983
02-06-2020,vt,988
03-06-2020,vt,990
04-06-2020,vt,1026
05-06-2020,vt,1027
06-06-2020,vt,1046
07-06-2020,vt,1063
08-06-2020,vt,1075
09-06-2020,vt,1084
10-06-2020,vt,1095
11-06-2020,vt,1110
12-06-2020,vt,1119
13-06-2020,vt,1125
14-06-2020,vt,1127
15-06-2020,vt,1130
16-06-2020,vt,1130
17-06-2020,vt,1130
18-06-2020,vt,1135
19-06-2020,vt,1144
20-06-2020,vt,1147
21-06-2020,vt,1159
22-06-2020,vt,1163
23-06-2020,vt,1164
24-06-2020,vt,1184
25-06-2020,vt,1191
26-06-2020,vt,1198
27-06-2020,vt,1200
28-06-2020,vt,1202
29-06-2020,vt,1208
30-06-2020,vt,1208
01-07-2020,vt,1210
02-07-2020,vt,1227
03-07-2020,vt,1236
04-07-2020,vt,1238
05-07-2020,vt,1249
06-07-2020,vt,1251
07-07-2020,vt,1254
08-07-2020,vt,1256
09-07-2020,vt,1272
10-07-2020,vt,1277
11-07-2020,vt,1283
12-07-2020,vt,1296
13-07-2020,vt,1301
14-07-2020,vt,1305
15-07-2020,vt,1318
16-07-2020,vt,1325
17-07-2020,vt,1334
18-07-2020,vt,1338
19-07-2020,vt,1350
20-07-2020,vt,1360
21-07-2020,vt,1366
22-07-2020,vt,1366
23-07-2020,vt,1377
24-07-2020,vt,1385
25-07-2020,vt,1396
26-07-2020,vt,1400
27-07-2020,vt,1402
28-07-2020,vt,1405
29-07-2020,vt,1406
30-07-2020,vt,1407
31-07-2020,vt,1414
01-08-2020,vt,1421
02-08-2020,vt,1426
03-08-2020,vt,1427
04-08-2020,vt,1431
05-08-2020,vt,1436
06-08-2020,vt,1445
07-08-2020,vt,1448
08-08-2020,vt,1454
09-08-2020,vt,1459
10-08-2020,vt,1462
11-08-2020,vt,1472
12-08-2020,vt,1478
13-08-2020,vt,1484
14-08-2020,vt,1501
15-08-2020,vt,1509
16-08-2020,vt,1515
17-08-2020,vt,1527
18-08-2020,vt,1530
19-08-2020,vt,1533
20-08-2020,vt,1537
21-08-2020,vt,1541
22-08-2020,vt,1553
23-08-2020,vt,1557
24-08-2020,vt,1566
25-08-2020,vt,1572
26-08-2020,vt,1577
27-08-2020,vt,1586
28-08-2020,vt,1589
29-08-2020,vt,1605
30-08-2020,vt,1616
31-08-2020,vt,1624
01-09-2020,vt,1635
02-09-2020,vt,1637
03-09-2020,vt,1637
04-09-2020,vt,1642
05-09-2020,vt,1647
06-09-2020,vt,1648
07-09-2020,vt,1651
08-09-2020,vt,1654
09-09-2020,vt,1656
10-09-2020,vt,1661
11-09-2020,vt,1668
12-09-2020,vt,1677
13-09-2020,vt,1684
14-09-2020,vt,1696
15-09-2020,vt,1702
16-09-2020,vt,1702
17-09-2020,vt,1705
18-09-2020,vt,1706
19-09-2020,vt,1710
20-09-2020,vt,1715
21-09-2020,vt,1719
22-09-2020,vt,1721
23-09-2020,vt,1722
24-09-2020,vt,1724
25-09-2020,vt,1731
26-09-2020,vt,1739
27-09-2020,vt,1742
28-09-2020,vt,1745
29-09-2020,vt,1749
30-09-2020,vt,1752
01-10-2020,vt,1755
02-10-2020,vt,1768
03-10-2020,vt,1778
04-10-2020,vt,1785
05-10-2020,vt,1817
06-10-2020,vt,1821
07-10-2020,vt,1827
08-10-2020,vt,1838
09-10-2020,vt,1846
10-10-2020,vt,1857
11-10-2020,vt,1868
12-10-2020,vt,1876
13-10-2020,vt,1886
14-10-2020,vt,1889
15-10-2020,vt,1903
16-10-2020,vt,1915
17-10-2020,vt,1926
18-10-2020,vt,1937
19-10-2020,vt,1946
20-10-2020,vt,1956
21-10-2020,vt,1971
22-10-2020,vt,1987
23-10-2020,vt,2016
24-10-2020,vt,2043
25-10-2020,vt,2073
26-10-2020,vt,2083
27-10-2020,vt,2113
28-10-2020,vt,2120
29-10-2020,vt,2141
30-10-2020,vt,2155
31-10-2020,vt,2179
01-11-2020,vt,2196
02-11-2020,vt,2219
03-11-2020,vt,2237
04-11-2020,vt,2267
05-11-2020,vt,2303
06-11-2020,vt,2326
07-11-2020,vt,2347
14-03-2020,Virgin Islands,1
15-03-2020,Virgin Islands,1
16-03-2020,Virgin Islands,2
17-03-2020,Virgin Islands,2
18-03-2020,Virgin Islands,3
19-03-2020,Virgin Islands,3
20-03-2020,Virgin Islands,6
21-03-2020,Virgin Islands,6
22-03-2020,Virgin Islands,17
23-03-2020,Virgin Islands,17
24-03-2020,Virgin Islands,17
25-03-2020,Virgin Islands,17
26-03-2020,Virgin Islands,17
27-03-2020,Virgin Islands,19
28-03-2020,Virgin Islands,19
29-03-2020,Virgin Islands,23
30-03-2020,Virgin Islands,30
31-03-2020,Virgin Islands,30
01-04-2020,Virgin Islands,30
02-04-2020,Virgin Islands,37
03-04-2020,Virgin Islands,38
04-04-2020,Virgin Islands,42
05-04-2020,Virgin Islands,42
06-04-2020,Virgin Islands,44
07-04-2020,Virgin Islands,45
08-04-2020,Virgin Islands,46
09-04-2020,Virgin Islands,50
10-04-2020,Virgin Islands,51
11-04-2020,Virgin Islands,51
12-04-2020,Virgin Islands,51
13-04-2020,Virgin Islands,51
14-04-2020,Virgin Islands,51
15-04-2020,Virgin Islands,51
16-04-2020,Virgin Islands,51
17-04-2020,Virgin Islands,53
18-04-2020,Virgin Islands,53
19-04-2020,Virgin Islands,53
20-04-2020,Virgin Islands,54
21-04-2020,Virgin Islands,54
22-04-2020,Virgin Islands,54
23-04-2020,Virgin Islands,54
24-04-2020,Virgin Islands,55
25-04-2020,Virgin Islands,57
26-04-2020,Virgin Islands,59
27-04-2020,Virgin Islands,59
28-04-2020,Virgin Islands,62
29-04-2020,Virgin Islands,66
30-04-2020,Virgin Islands,66
01-05-2020,Virgin Islands,66
02-05-2020,Virgin Islands,66
03-05-2020,Virgin Islands,66
04-05-2020,Virgin Islands,66
05-05-2020,Virgin Islands,66
06-05-2020,Virgin Islands,66
07-05-2020,Virgin Islands,68
08-05-2020,Virgin Islands,69
09-05-2020,Virgin Islands,69
10-05-2020,Virgin Islands,69
11-05-2020,Virgin Islands,69
12-05-2020,Virgin Islands,69
13-05-2020,Virgin Islands,69
14-05-2020,Virgin Islands,69
15-05-2020,Virgin Islands,69
16-05-2020,Virgin Islands,69
17-05-2020,Virgin Islands,69
18-05-2020,Virgin Islands,69
19-05-2020,Virgin Islands,69
20-05-2020,Virgin Islands,69
21-05-2020,Virgin Islands,69
22-05-2020,Virgin Islands,69
23-05-2020,Virgin Islands,69
24-05-2020,Virgin Islands,69
25-05-2020,Virgin Islands,69
26-05-2020,Virgin Islands,69
27-05-2020,Virgin Islands,69
28-05-2020,Virgin Islands,69
29-05-2020,Virgin Islands,69
30-05-2020,Virgin Islands,70
31-05-2020,Virgin Islands,70
01-06-2020,Virgin Islands,70
02-06-2020,Virgin Islands,70
03-06-2020,Virgin Islands,71
04-06-2020,Virgin Islands,71
05-06-2020,Virgin Islands,71
06-06-2020,Virgin Islands,71
07-06-2020,Virgin Islands,71
08-06-2020,Virgin Islands,71
09-06-2020,Virgin Islands,72
10-06-2020,Virgin Islands,72
11-06-2020,Virgin Islands,72
12-06-2020,Virgin Islands,72
13-06-2020,Virgin Islands,72
14-06-2020,Virgin Islands,73
15-06-2020,Virgin Islands,73
16-06-2020,Virgin Islands,73
17-06-2020,Virgin Islands,73
18-06-2020,Virgin Islands,74
19-06-2020,Virgin Islands,74
20-06-2020,Virgin Islands,76
21-06-2020,Virgin Islands,76
22-06-2020,Virgin Islands,76
23-06-2020,Virgin Islands,78
24-06-2020,Virgin Islands,80
25-06-2020,Virgin Islands,81
26-06-2020,Virgin Islands,81
27-06-2020,Virgin Islands,81
28-06-2020,Virgin Islands,81
29-06-2020,Virgin Islands,84
30-06-2020,Virgin Islands,90
01-07-2020,Virgin Islands,92
02-07-2020,Virgin Islands,98
03-07-2020,Virgin Islands,111
04-07-2020,Virgin Islands,112
05-07-2020,Virgin Islands,112
06-07-2020,Virgin Islands,116
07-07-2020,Virgin Islands,122
08-07-2020,Virgin Islands,144
09-07-2020,Virgin Islands,153
10-07-2020,Virgin Islands,167
11-07-2020,Virgin Islands,181
12-07-2020,Virgin Islands,206
13-07-2020,Virgin Islands,217
14-07-2020,Virgin Islands,243
15-07-2020,Virgin Islands,249
16-07-2020,Virgin Islands,263
17-07-2020,Virgin Islands,283
18-07-2020,Virgin Islands,297
19-07-2020,Virgin Islands,297
20-07-2020,Virgin Islands,308
21-07-2020,Virgin Islands,308
22-07-2020,Virgin Islands,336
23-07-2020,Virgin Islands,342
24-07-2020,Virgin Islands,352
25-07-2020,Virgin Islands,352
26-07-2020,Virgin Islands,361
27-07-2020,Virgin Islands,375
28-07-2020,Virgin Islands,375
29-07-2020,Virgin Islands,385
30-07-2020,Virgin Islands,385
31-07-2020,Virgin Islands,406
01-08-2020,Virgin Islands,421
02-08-2020,Virgin Islands,421
03-08-2020,Virgin Islands,439
04-08-2020,Virgin Islands,463
05-08-2020,Virgin Islands,501
06-08-2020,Virgin Islands,522
07-08-2020,Virgin Islands,528
08-08-2020,Virgin Islands,528
09-08-2020,Virgin Islands,547
10-08-2020,Virgin Islands,576
11-08-2020,Virgin Islands,639
12-08-2020,Virgin Islands,639
13-08-2020,Virgin Islands,704
14-08-2020,Virgin Islands,734
15-08-2020,Virgin Islands,734
16-08-2020,Virgin Islands,741
17-08-2020,Virgin Islands,760
18-08-2020,Virgin Islands,796
19-08-2020,Virgin Islands,828
20-08-2020,Virgin Islands,869
21-08-2020,Virgin Islands,960
22-08-2020,Virgin Islands,960
23-08-2020,Virgin Islands,984
24-08-2020,Virgin Islands,998
25-08-2020,Virgin Islands,1030
26-08-2020,Virgin Islands,1030
27-08-2020,Virgin Islands,1075
28-08-2020,Virgin Islands,1075
29-08-2020,Virgin Islands,1129
30-08-2020,Virgin Islands,1134
31-08-2020,Virgin Islands,1139
01-09-2020,Virgin Islands,1143
02-09-2020,Virgin Islands,1144
03-09-2020,Virgin Islands,1150
04-09-2020,Virgin Islands,1150
05-09-2020,Virgin Islands,1167
06-09-2020,Virgin Islands,1181
07-09-2020,Virgin Islands,1190
08-09-2020,Virgin Islands,1191
09-09-2020,Virgin Islands,1197
10-09-2020,Virgin Islands,1201
11-09-2020,Virgin Islands,1201
12-09-2020,Virgin Islands,1220
13-09-2020,Virgin Islands,1220
14-09-2020,Virgin Islands,1221
15-09-2020,Virgin Islands,1232
16-09-2020,Virgin Islands,1232
17-09-2020,Virgin Islands,1238
18-09-2020,Virgin Islands,1257
19-09-2020,Virgin Islands,1257
20-09-2020,Virgin Islands,1269
21-09-2020,Virgin Islands,1269
22-09-2020,Virgin Islands,1278
23-09-2020,Virgin Islands,1290
24-09-2020,Virgin Islands,1290
25-09-2020,Virgin Islands,1296
26-09-2020,Virgin Islands,1317
27-09-2020,Virgin Islands,1317
28-09-2020,Virgin Islands,1318
29-09-2020,Virgin Islands,1318
30-09-2020,Virgin Islands,1318
01-10-2020,Virgin Islands,1326
02-10-2020,Virgin Islands,1326
03-10-2020,Virgin Islands,1327
04-10-2020,Virgin Islands,1327
05-10-2020,Virgin Islands,1322
06-10-2020,Virgin Islands,1321
07-10-2020,Virgin Islands,1322
08-10-2020,Virgin Islands,1324
09-10-2020,Virgin Islands,1324
10-10-2020,Virgin Islands,1325
11-10-2020,Virgin Islands,1325
12-10-2020,Virgin Islands,1325
13-10-2020,Virgin Islands,1328
14-10-2020,Virgin Islands,1328
15-10-2020,Virgin Islands,1329
16-10-2020,Virgin Islands,1329
17-10-2020,Virgin Islands,1335
18-10-2020,Virgin Islands,1335
19-10-2020,Virgin Islands,1335
20-10-2020,Virgin Islands,1337
21-10-2020,Virgin Islands,1337
22-10-2020,Virgin Islands,1343
23-10-2020,Virgin Islands,1346
24-10-2020,Virgin Islands,1346
25-10-2020,Virgin Islands,1346
26-10-2020,Virgin Islands,1348
27-10-2020,Virgin Islands,1351
28-10-2020,Virgin Islands,1353
29-10-2020,Virgin Islands,1353
30-10-2020,Virgin Islands,1362
31-10-2020,Virgin Islands,1376
01-11-2020,Virgin Islands,1376
02-11-2020,Virgin Islands,1376
03-11-2020,Virgin Islands,1385
04-11-2020,Virgin Islands,1388
05-11-2020,Virgin Islands,1388
06-11-2020,Virgin Islands,1390
07-11-2020,Virgin Islands,1405
07-03-2020,va,1
08-03-2020,va,2
09-03-2020,va,5
10-03-2020,va,8
11-03-2020,va,10
12-03-2020,va,17
13-03-2020,va,30
14-03-2020,va,42
15-03-2020,va,45
16-03-2020,va,51
17-03-2020,va,67
18-03-2020,va,78
19-03-2020,va,94
20-03-2020,va,115
21-03-2020,va,152
22-03-2020,va,219
23-03-2020,va,254
24-03-2020,va,291
25-03-2020,va,390
26-03-2020,va,603
27-03-2020,va,605
28-03-2020,va,739
29-03-2020,va,889
30-03-2020,va,1020
31-03-2020,va,1249
01-04-2020,va,1511
02-04-2020,va,1706
03-04-2020,va,2011
04-04-2020,va,2408
05-04-2020,va,2636
06-04-2020,va,2877
07-04-2020,va,3332
08-04-2020,va,3644
09-04-2020,va,4041
10-04-2020,va,4509
11-04-2020,va,5076
12-04-2020,va,5273
13-04-2020,va,5746
14-04-2020,va,6173
15-04-2020,va,6502
16-04-2020,va,6891
17-04-2020,va,7492
18-04-2020,va,8053
19-04-2020,va,8536
20-04-2020,va,8989
21-04-2020,va,9629
22-04-2020,va,10265
23-04-2020,va,10999
24-04-2020,va,11595
25-04-2020,va,12365
26-04-2020,va,12969
27-04-2020,va,13534
28-04-2020,va,14338
29-04-2020,va,14961
30-04-2020,va,15846
01-05-2020,va,16901
02-05-2020,va,17731
03-05-2020,va,18671
04-05-2020,va,19492
05-05-2020,va,20256
06-05-2020,va,20256
07-05-2020,va,21570
08-05-2020,va,22342
09-05-2020,va,23196
10-05-2020,va,24081
11-05-2020,va,25070
12-05-2020,va,25800
13-05-2020,va,26746
14-05-2020,va,27813
15-05-2020,va,28672
16-05-2020,va,29683
17-05-2020,va,30388
18-05-2020,va,31140
19-05-2020,va,32145
20-05-2020,va,32908
21-05-2020,va,34137
22-05-2020,va,34950
23-05-2020,va,35749
24-05-2020,va,36244
25-05-2020,va,37727
26-05-2020,va,39342
27-05-2020,va,40249
28-05-2020,va,41401
29-05-2020,va,42533
30-05-2020,va,43611
31-05-2020,va,44607
01-06-2020,va,45398
02-06-2020,va,46239
03-06-2020,va,46905
04-06-2020,va,47856
05-06-2020,va,48532
06-06-2020,va,49397
07-06-2020,va,50681
08-06-2020,va,51251
09-06-2020,va,51738
10-06-2020,va,52177
11-06-2020,va,52647
12-06-2020,va,53211
13-06-2020,va,53869
14-06-2020,va,54506
15-06-2020,va,54886
16-06-2020,va,55331
17-06-2020,va,55775
18-06-2020,va,56238
19-06-2020,va,56793
20-06-2020,va,57443
21-06-2020,va,57994
22-06-2020,va,58465
23-06-2020,va,58994
24-06-2020,va,59514
25-06-2020,va,59946
26-06-2020,va,60570
27-06-2020,va,61247
28-06-2020,va,61736
29-06-2020,va,62189
30-06-2020,va,62787
01-07-2020,va,63203
02-07-2020,va,63735
03-07-2020,va,64393
04-07-2020,va,65109
05-07-2020,va,65748
06-07-2020,va,66102
07-07-2020,va,66740
08-07-2020,va,67375
09-07-2020,va,67988
10-07-2020,va,68931
11-07-2020,va,69782
12-07-2020,va,70670
13-07-2020,va,71642
14-07-2020,va,72443
15-07-2020,va,73527
16-07-2020,va,74431
17-07-2020,va,75433
18-07-2020,va,76373
19-07-2020,va,77430
20-07-2020,va,78375
21-07-2020,va,79371
22-07-2020,va,80393
23-07-2020,va,81237
24-07-2020,va,82364
25-07-2020,va,83609
26-07-2020,va,84567
27-07-2020,va,86072
28-07-2020,va,86994
29-07-2020,va,87993
30-07-2020,va,88904
31-07-2020,va,89888
01-08-2020,va,90801
02-08-2020,va,91782
03-08-2020,va,93106
04-08-2020,va,94251
05-08-2020,va,95049
06-08-2020,va,95867
07-08-2020,va,97882
08-08-2020,va,99189
09-08-2020,va,100086
10-08-2020,va,100749
11-08-2020,va,101745
12-08-2020,va,102521
13-08-2020,va,103622
14-08-2020,va,104838
15-08-2020,va,105750
16-08-2020,va,106687
17-08-2020,va,107421
